MEP,KPI,Quarter,Predicted_KPI,Intercept,DL_HC_Used,IDL_HC_Used,Coef_DL_HC,Coef_IDL_HC,FY22 Q1,FY22 Q2,FY22 Q3,FY22 Q4,FY23 Q1,FY23 Q2,FY23 Q3,FY23 Q4,FY24 Q1,FY24 Q2,FY24 Q3,FY24 Q4,FY25 Q1,FY25 Q2,FY25 Q3,FY25 Q4
"MFG Tijuana, MEX_6",KPI: Std VAM from Ops,FY26 Q1,46941351.29859223,41969006.20632164,663.0,246.0,5949.905379921142,4177.064330824688,61839098.58,32418864.33,11184727.77,63432528.0,51770998.1,29032908.83,60921024.25,24422339.16,69477592.81,41648365.57,48373362.66,76056234.64,30938206.58,68852768.84,71756397.3,64809833.45
"MFG Tijuana, MEX_7",KPI: Std VAM from Ops,FY26 Q1,39426150.145202145,21280167.33020479,251.0,139.0,10024.420136908975,112444.98820599425,66206733.56,38932315.17,15679334.55,42656873.13,62679454.06,78126754.73,19345549.88,61911048.57,66251998.99,24542831.69,71023661.59,62577002.78,45198326.01,53728194.18,5269380.85,53631237.74
"MFG Tijuana, MEX_8",KPI: Std VAM from Ops,FY26 Q1,-1182970.9844205687,-5304309.169024587,119.0,20.0,10643.661137640745,142737.12546123847,59426688.68,34898224.81,52270613.44,36853587.5,62748890.46,31355091.24,60988916.29,33883826.4,61121743.49,55117158.94,37268803.23,8086668.28,7305431.47,24127794.59,6041999.52,70094969.24
"MFG Tijuana, MEX_9",KPI: Std VAM from Ops,FY26 Q1,37948963.854374304,24058371.28595171,1189.0,368.0,34423.06391792908,-73473.9957336823,38075026.57,74103111.53,31662987.16,14081566.53,41393532.26,46163948.49,53048138.01,40185693.16,70836493.66,22289765.66,15928014.16,5394156.39,53686700.22,19664129.04,59296071.87,49642191.59
"GSS Bangalore, IND_1",KPI: Std VAM from Ops %,FY26 Q1,28.36626014493941,26.518015557563274,202.0,90.0,0.007737150628347754,0.003170446227220994,44.08,25.58,26.99,36.83,32.27,25.12,30.76,27.89,34.66,38.09,22.26,41.19,33.47,36.39,28.38,39.72
"GSS Bangalore, IND_10",KPI: Std VAM from Ops %,FY26 Q1,32.20909621735067,30.401359639271625,813.0,255.0,-0.0009137369923471564,0.010002371579832487,20.34,34.26,25.96,35.75,35.2,42.15,28.74,36.07,32.92,38.0,40.0,27.62,34.95,36.26,21.92,28.21
"GSS Bangalore, IND_2",KPI: Std VAM from Ops %,FY26 Q1,26.92154089187212,35.52879518313674,1091.0,232.0,-0.012752229481446189,0.022868224452556787,42.41,37.62,15.04,35.35,36.27,18.26,19.78,36.19,40.06,39.31,27.36,36.43,43.24,15.82,23.27,42.97
"GSS Bangalore, IND_3",KPI: Std VAM from Ops %,FY26 Q1,34.04712257084234,35.106898847490875,1494.0,42.0,-0.0006653149865394115,-0.0015665639704441046,27.5,30.24,21.37,43.61,38.63,33.23,36.21,36.55,36.5,37.52,34.72,34.7,42.49,41.89,23.57,33.14
"GSS Bangalore, IND_4",KPI: Std VAM from Ops %,FY26 Q1,27.87792930124318,35.057203153101234,1065.0,325.0,-0.007105013303596147,0.0011925086660672126,41.16,41.76,43.16,35.31,35.06,15.75,34.27,18.92,21.32,41.66,17.38,26.47,20.35,36.11,21.92,15.4
"GSS Bangalore, IND_5",KPI: Std VAM from Ops %,FY26 Q1,24.555198193553807,33.67644012377363,1302.0,429.0,0.0003129864634643043,-0.02221153917401013,33.63,32.17,17.7,32.31,21.51,18.01,23.23,15.26,26.86,40.92,37.73,33.24,44.31,37.31,37.73,23.69
"GSS Bangalore, IND_6",KPI: Std VAM from Ops %,FY26 Q1,31.355965702583344,38.710969299154385,759.0,244.0,-0.0033178994052695306,-0.01982261454086667,35.08,15.71,20.85,39.18,30.27,34.84,43.09,31.57,16.67,23.67,38.91,29.56,44.36,36.06,34.47,38.96
"GSS Bangalore, IND_7",KPI: Std VAM from Ops %,FY26 Q1,28.751628076367865,27.608326136901155,1433.0,204.0,0.00126389575087829,-0.003273826821283727,38.71,28.74,16.46,23.95,20.66,30.33,30.47,29.23,44.26,24.83,20.05,29.06,40.17,33.1,21.44,17.03
"GSS Bangalore, IND_8",KPI: Std VAM from Ops %,FY26 Q1,35.12919266697371,32.25311230129682,327.0,400.0,0.00040564517403503676,0.006858585984418595,43.65,32.45,22.73,40.07,44.81,33.7,18.29,36.54,26.36,34.55,39.73,39.6,21.37,26.77,43.95,36.2
"GSS Bangalore, IND_9",KPI: Std VAM from Ops %,FY26 Q1,29.237055476409836,21.989730513446297,1177.0,262.0,0.006065048421992362,0.0004151258407577528,21.41,23.37,26.57,27.87,15.64,16.56,26.84,32.71,34.07,38.31,43.3,29.17,29.32,31.56,22.11,19.66
"GSS Corlu, TUR_1",KPI: Std VAM from Ops %,FY26 Q1,34.17899196307276,38.26563304236859,579.0,50.0,-0.00605928757965671,-0.011566271413491981,26.11,22.15,30.59,39.55,24.33,41.46,35.72,35.74,37.2,16.55,24.61,32.36,20.88,24.75,15.61,21.31
"GSS Corlu, TUR_10",KPI: Std VAM from Ops %,FY26 Q1,31.95185177926014,16.472945591109607,900.0,466.0,0.008142398946859608,0.01749087368235383,23.56,19.55,37.46,20.6,23.75,16.8,36.43,40.98,22.1,23.48,44.97,33.95,33.74,33.13,22.92,28.66
"GSS Corlu, TUR_2",KPI: Std VAM from Ops %,FY26 Q1,32.773017794143826,28.39612202340316,1448.0,280.0,0.0021415228679031013,0.004557038064346346,36.18,42.74,21.02,22.96,44.58,18.85,42.77,30.67,41.07,17.09,35.01,19.05,29.02,39.91,34.53,37.09
"GSS Corlu, TUR_3",KPI: Std VAM from Ops %,FY26 Q1,32.80664292749061,22.178709885341384,559.0,483.0,0.0068423054393688875,0.014085060665718453,29.15,30.76,44.53,33.21,36.84,44.62,24.42,22.61,34.65,22.61,33.77,15.09,40.54,39.88,33.74,38.62
"GSS Corlu, TUR_4",KPI: Std VAM from Ops %,FY26 Q1,26.45008626745472,34.194479342627986,1237.0,500.0,0.00020315544572113153,-0.015991392723060615,21.87,23.66,35.04,29.19,39.11,33.92,30.93,26.39,44.09,18.82,31.44,30.75,40.46,35.36,34.93,42.78
"GSS Corlu, TUR_5",KPI: Std VAM from Ops %,FY26 Q1,22.948785388941396,16.167653081144294,433.0,52.0,0.012423608238311868,0.02695596039630887,32.46,40.14,30.94,22.49,36.62,37.26,37.01,15.35,26.93,16.64,37.7,38.65,40.82,17.86,19.83,34.5
"GSS Corlu, TUR_6",KPI: Std VAM from Ops %,FY26 Q1,30.80160166918317,38.333215066970105,958.0,310.0,-0.007730946513474102,-0.00040440850928628023,38.96,33.64,38.2,17.92,37.63,27.84,37.63,25.37,30.35,26.87,32.66,40.56,27.72,17.04,32.39,38.35
"GSS Corlu, TUR_7",KPI: Std VAM from Ops %,FY26 Q1,34.21511586075473,33.129442396315305,1488.0,349.0,0.0012557352335834358,-0.0022431534760250153,27.05,37.62,37.29,31.85,41.39,36.25,21.2,41.85,22.02,37.5,38.08,34.37,22.61,41.2,44.58,43.09
"GSS Corlu, TUR_8",KPI: Std VAM from Ops %,FY26 Q1,28.780115389701635,25.026499963660463,1337.0,407.0,0.0010465810019935397,0.005784610875616242,22.96,32.81,21.35,22.4,38.01,32.47,15.24,38.68,39.75,25.97,28.91,17.35,17.39,36.95,34.66,16.93
"GSS Corlu, TUR_9",KPI: Std VAM from Ops %,FY26 Q1,34.730397634243715,23.868686510283723,819.0,481.0,-0.0028819157811461947,0.027488565797752034,43.9,23.76,36.94,23.46,21.16,19.25,44.81,20.8,17.82,33.66,25.02,37.36,33.93,33.12,37.94,18.71
"MECH Zurich, CHE_1",KPI: Std VAM from Ops %,FY26 Q1,31.368649642973885,33.330013368617315,419.0,373.0,-0.005740258130093202,0.0011898242114359854,18.36,28.18,39.25,25.29,33.15,42.64,24.36,19.55,35.54,36.85,30.25,35.42,19.75,28.49,24.95,26.69
"MECH Zurich, CHE_10",KPI: Std VAM from Ops %,FY26 Q1,33.43072193765295,44.0171257941552,1318.0,348.0,0.0022917346369627427,-0.03910031640235387,23.72,36.75,40.96,15.4,28.91,19.24,40.26,30.28,34.89,40.75,44.61,39.57,40.64,21.97,30.76,21.37
"MECH Zurich, CHE_2",KPI: Std VAM from Ops %,FY26 Q1,35.44875402511698,32.54835449613759,1303.0,408.0,-0.0067643611483490015,0.028711671826662115,22.67,22.53,42.25,28.71,43.27,43.76,22.49,21.77,43.53,38.63,43.15,33.82,39.67,26.67,33.42,44.67
"MECH Zurich, CHE_3",KPI: Std VAM from Ops %,FY26 Q1,39.87281251395688,42.4127571136552,323.0,92.0,0.002155295739580117,-0.03517505569111628,36.91,39.75,37.06,39.81,28.41,44.24,35.49,42.81,22.85,44.47,26.19,43.26,34.43,18.2,36.62,29.34
"MECH Zurich, CHE_4",KPI: Std VAM from Ops %,FY26 Q1,30.40098912027444,30.60817281529836,705.0,310.0,-0.0009077991813321741,0.0013961765413395492,24.65,39.12,34.85,25.67,45.0,43.49,42.65,23.84,26.22,21.58,20.19,16.0,43.94,38.83,19.25,19.9
"MECH Zurich, CHE_5",KPI: Std VAM from Ops %,FY26 Q1,37.25606515128322,26.78676587712365,1125.0,74.0,0.00970595627321532,-0.006079750448752262,26.62,29.02,32.29,37.4,38.74,38.55,35.37,39.19,34.74,21.48,20.86,15.79,17.91,18.59,26.91,20.9
"MECH Zurich, CHE_6",KPI: Std VAM from Ops %,FY26 Q1,28.74618534361216,32.43969154121028,1244.0,379.0,-0.010565796290748955,0.024934945615022644,42.58,26.0,17.34,26.1,27.82,39.83,41.72,15.15,35.4,34.59,16.66,30.2,18.92,22.62,26.7,34.51
"MECH Zurich, CHE_7",KPI: Std VAM from Ops %,FY26 Q1,29.30421710958884,20.65770112039244,938.0,229.0,0.005314841034403597,0.015987751523693562,36.07,30.7,17.27,30.84,24.05,37.68,44.2,23.12,34.19,23.28,27.21,21.83,30.39,29.26,39.27,26.76
"MECH Zurich, CHE_8",KPI: Std VAM from Ops %,FY26 Q1,25.212365983005604,30.33003161482056,1189.0,104.0,-0.004883685783697928,0.006625353509633484,19.13,36.63,30.67,32.04,23.31,17.62,28.94,26.24,43.85,18.91,21.52,44.8,26.65,27.69,18.67,44.65
"MECH Zurich, CHE_9",KPI: Std VAM from Ops %,FY26 Q1,22.958557663694748,24.2237908505209,230.0,484.0,0.0008283331231831643,-0.00300774753131876,15.01,29.02,16.39,24.01,16.97,35.03,22.76,23.96,20.67,24.7,37.51,20.39,42.39,37.7,36.3,38.08
"MFG Cork, IRL_1",KPI: Std VAM from Ops %,FY26 Q1,32.4024073435277,35.48309086542583,1276.0,243.0,0.0014053326768707947,-0.02005715233574184,31.74,27.02,42.8,20.2,40.37,30.81,40.58,44.39,20.5,21.52,20.83,28.39,42.18,36.45,29.4,32.77
"MFG Cork, IRL_10",KPI: Std VAM from Ops %,FY26 Q1,30.9051617720624,32.16755853227918,1284.0,312.0,-0.00016286594942617125,-0.0033758874395947956,16.43,40.91,42.57,37.11,44.38,20.9,27.88,29.42,28.59,18.89,22.24,44.52,15.64,20.03,31.42,42.24
"MFG Cork, IRL_2",KPI: Std VAM from Ops %,FY26 Q1,29.393286715947198,31.542857338227808,747.0,138.0,-0.0009824503226463339,-0.010258552400462298,23.75,43.3,15.65,33.61,18.45,22.91,17.22,42.95,35.4,22.94,33.23,30.88,20.03,32.49,22.62,41.67
"MFG Cork, IRL_3",KPI: Std VAM from Ops %,FY26 Q1,24.743952418623095,28.389467047250896,1298.0,448.0,0.00040662491744531873,-0.009315432525606751,24.8,29.13,21.99,26.12,25.88,42.08,32.98,27.72,22.95,30.96,18.14,21.85,39.93,38.58,42.48,17.39
"MFG Cork, IRL_4",KPI: Std VAM from Ops %,FY26 Q1,38.40582203207525,22.47666512043248,156.0,420.0,0.0011181982160788698,0.03751123330936778,32.19,30.45,33.75,44.83,22.07,17.77,44.49,16.88,23.76,24.83,15.9,35.14,32.22,22.9,18.41,20.05
"MFG Cork, IRL_5",KPI: Std VAM from Ops %,FY26 Q1,35.98094681185006,42.02759239430708,725.0,210.0,-0.004153536247727002,-0.014453960965975928,29.22,41.5,44.25,40.66,27.7,40.48,38.48,33.06,33.32,26.56,30.71,24.62,22.05,15.44,29.03,40.34
"MFG Cork, IRL_6",KPI: Std VAM from Ops %,FY26 Q1,31.636472975599933,39.87815486680772,740.0,470.0,-0.01113101750077453,-1.0061575818373444e-05,28.26,36.65,37.89,34.46,28.48,23.16,16.01,35.75,25.2,23.71,32.74,35.3,33.06,23.09,38.58,42.82
"MFG Cork, IRL_7",KPI: Std VAM from Ops %,FY26 Q1,40.03490418721081,34.38134355791748,121.0,421.0,-0.009163903566970982,0.016062691118519764,38.54,40.38,20.69,21.94,41.92,19.67,20.04,25.04,32.01,41.27,26.81,36.22,18.94,32.89,20.34,42.04
"MFG Cork, IRL_8",KPI: Std VAM from Ops %,FY26 Q1,27.055803327703327,29.008410113317566,930.0,320.0,0.0014060942293127954,-0.010188357558984807,34.74,40.55,40.63,15.47,24.12,31.26,24.0,33.69,32.62,24.7,17.47,18.38,28.09,30.76,42.75,41.55
"MFG Cork, IRL_9",KPI: Std VAM from Ops %,FY26 Q1,15.790104504125534,21.94607084936407,268.0,407.0,0.018344246176054554,-0.027204482359757143,30.17,27.09,38.15,24.54,19.68,36.86,29.22,36.15,42.75,16.59,44.25,21.47,42.24,26.5,31.91,23.97
"MFG Manaus, BRA_1",KPI: Std VAM from Ops %,FY26 Q1,28.75322606712016,31.685934887774653,435.0,321.0,0.004281196996987994,-0.014937786649047567,26.36,38.07,39.2,16.97,31.11,39.17,15.79,43.74,19.98,26.1,33.15,32.4,41.9,25.18,23.72,24.02
"MFG Manaus, BRA_10",KPI: Std VAM from Ops %,FY26 Q1,26.280176338126402,14.014251227752585,788.0,123.0,0.010545812904249111,0.03216117513679283,28.92,22.3,29.7,44.3,26.56,17.46,38.97,25.8,26.94,42.95,36.63,27.61,19.58,37.23,16.09,15.81
"MFG Manaus, BRA_2",KPI: Std VAM from Ops %,FY26 Q1,27.497946800300046,17.08478692639393,558.0,486.0,0.007927287162385029,0.012324554809249521,38.08,21.64,18.13,15.4,19.72,33.9,17.78,43.56,30.52,15.2,36.83,22.65,30.57,20.01,18.42,43.92
"MFG Manaus, BRA_3",KPI: Std VAM from Ops %,FY26 Q1,25.413920481964396,22.422363532580498,327.0,67.0,0.007631573132652752,0.007403470671738058,28.76,35.46,36.67,19.15,33.34,22.51,27.54,15.21,37.22,32.68,37.39,30.37,37.5,28.22,29.0,40.99
"MFG Manaus, BRA_4",KPI: Std VAM from Ops %,FY26 Q1,32.34469728339823,20.150743377608585,1457.0,290.0,0.012848493489030596,-0.022504486578372163,20.24,21.0,18.3,38.99,30.86,39.3,37.41,32.2,19.82,30.67,27.65,23.27,42.83,30.08,24.95,15.89
"MFG Manaus, BRA_5",KPI: Std VAM from Ops %,FY26 Q1,30.967074935815102,33.271056784140946,303.0,343.0,-0.005453218790811232,-0.001899873337347057,32.06,16.78,38.41,30.78,37.99,21.19,15.07,41.89,34.62,29.33,24.0,29.07,16.1,44.74,38.07,41.19
"MFG Manaus, BRA_6",KPI: Std VAM from Ops %,FY26 Q1,27.961374134153996,28.91757691677824,813.0,189.0,-0.004985106899412559,0.01638459855342945,17.49,30.84,39.56,23.56,28.79,19.17,34.02,38.7,26.42,22.77,40.78,23.95,18.29,41.54,35.16,25.54
"MFG Manaus, BRA_7",KPI: Std VAM from Ops %,FY26 Q1,30.919232492019106,40.50982607530521,909.0,224.0,-0.0076709659279366104,-0.011686096226748786,22.84,33.68,30.91,38.94,38.48,18.0,30.34,43.38,20.47,34.17,23.36,33.03,38.89,33.0,15.54,17.57
"MFG Manaus, BRA_8",KPI: Std VAM from Ops %,FY26 Q1,31.65429751901871,33.11702583608792,417.0,415.0,-0.0008462078040695395,-0.0026743606331860507,22.11,42.37,40.4,42.8,41.38,23.73,32.8,37.25,17.37,38.82,20.36,21.21,38.3,40.56,22.92,31.12
"MFG Manaus, BRA_9",KPI: Std VAM from Ops %,FY26 Q1,32.3356733692286,34.349861655643394,951.0,271.0,-0.0003610847730721361,-0.006165301355067133,43.49,15.24,37.42,43.6,38.16,24.92,25.07,29.98,20.22,36.99,40.82,39.14,15.78,31.11,28.81,18.17
"MFG Northfield, USA_1",KPI: Std VAM from Ops %,FY26 Q1,23.994903873470363,48.00658563617162,1357.0,382.0,-0.008470077283760888,-0.03276907562470611,43.79,36.53,20.54,17.1,27.22,41.9,25.36,43.9,38.25,35.35,38.51,36.25,39.09,36.35,23.92,41.19
"MFG Northfield, USA_10",KPI: Std VAM from Ops %,FY26 Q1,29.913639087516653,24.739765196750913,437.0,323.0,0.007909979209233453,0.005316448843129174,35.94,25.77,40.46,32.1,22.91,31.63,37.4,23.64,38.29,32.04,44.39,22.01,29.9,19.09,39.65,32.99
"MFG Northfield, USA_2",KPI: Std VAM from Ops %,FY26 Q1,33.262907678507844,32.57822132155913,198.0,127.0,-0.006175362088221854,0.015018961026902727,43.59,25.19,44.98,29.83,18.11,38.16,16.52,32.71,22.41,34.82,32.65,35.55,18.13,23.01,18.23,17.61
"MFG Northfield, USA_3",KPI: Std VAM from Ops %,FY26 Q1,34.30049801596225,32.0614849582686,809.0,127.0,0.0028132600772762624,-0.000290664132463407,15.38,43.75,24.9,39.99,42.45,38.66,28.53,37.58,38.81,29.12,43.49,34.57,34.86,34.11,19.74,40.93
"MFG Northfield, USA_4",KPI: Std VAM from Ops %,FY26 Q1,36.28471205818353,26.684620385467955,1326.0,485.0,0.003932112899285996,0.009043525707757407,30.62,24.42,27.07,38.09,37.65,43.97,33.41,36.66,31.75,20.91,19.28,38.8,17.1,23.93,15.5,27.36
"MFG Northfield, USA_5",KPI: Std VAM from Ops %,FY26 Q1,26.287954958662006,42.95726665045648,1217.0,485.0,-0.009250577814241977,-0.011157440189406167,30.64,25.28,35.0,39.04,43.31,27.61,35.98,33.71,18.95,20.81,30.48,42.4,32.39,28.76,20.81,40.57
"MFG Northfield, USA_6",KPI: Std VAM from Ops %,FY26 Q1,29.552774600735702,28.1481541932405,561.0,24.0,0.002114407857336272,0.009101566647064727,15.61,43.74,41.75,16.59,37.3,36.19,29.66,35.17,20.67,27.99,41.39,42.34,15.1,18.05,34.18,16.3
"MFG Northfield, USA_7",KPI: Std VAM from Ops %,FY26 Q1,31.33508877876476,34.223110050070936,398.0,260.0,-0.003106474939104951,-0.006352477867470786,34.37,26.18,40.06,24.14,28.28,30.18,33.86,27.28,26.66,37.35,21.94,30.28,24.28,44.17,36.38,35.86
"MFG Northfield, USA_8",KPI: Std VAM from Ops %,FY26 Q1,31.438887452579614,36.42501682352422,1461.0,120.0,-0.002157421603990839,-0.015284470062616561,32.08,41.35,26.07,15.31,26.49,40.7,44.59,28.22,30.15,42.39,21.29,24.27,32.65,20.76,20.82,16.64
"MFG Northfield, USA_9",KPI: Std VAM from Ops %,FY26 Q1,27.688486823208024,27.90223720624624,694.0,382.0,0.00347013269982936,-0.006863933185130353,30.22,18.31,19.81,31.35,25.23,29.41,26.37,38.58,44.47,37.5,29.7,20.03,44.85,16.4,41.66,28.07
"MFG Penang, MYS_1",KPI: Std VAM from Ops %,FY26 Q1,30.612372943165866,25.910442431667793,648.0,241.0,-1.7310615647267597e-05,0.019556629835840257,34.09,32.49,37.81,28.45,40.41,35.1,30.88,18.99,24.67,32.79,28.92,15.08,35.29,15.14,28.63,35.23
"MFG Penang, MYS_10",KPI: Std VAM from Ops %,FY26 Q1,24.456125680838042,45.209585853053994,1126.0,301.0,-0.008392125211044385,-0.037554575364053065,40.29,27.68,36.42,15.71,37.96,38.02,20.35,35.94,18.17,20.45,33.39,24.4,36.34,44.95,18.88,26.94
"MFG Penang, MYS_2",KPI: Std VAM from Ops %,FY26 Q1,33.32465970577832,17.352178940704086,366.0,410.0,0.0027152083796300277,0.036533449995438165,23.61,26.87,25.85,40.14,27.15,36.04,31.83,41.53,17.13,34.87,19.62,38.54,39.89,33.49,40.0,31.81
"MFG Penang, MYS_3",KPI: Std VAM from Ops %,FY26 Q1,34.649931702967415,15.732705709752935,1387.0,254.0,0.010673075210589444,0.016195553843019378,42.68,42.31,37.48,17.02,26.82,40.41,21.0,16.08,19.11,24.56,40.85,20.4,29.13,24.17,42.08,19.61
"MFG Penang, MYS_4",KPI: Std VAM from Ops %,FY26 Q1,28.69151334831951,37.97845878124317,1148.0,138.0,-0.004492941745174666,-0.02992063992364594,24.01,24.68,20.49,35.37,28.66,26.72,35.6,18.33,16.79,22.08,44.8,36.44,40.9,33.38,30.15,39.24
"MFG Penang, MYS_5",KPI: Std VAM from Ops %,FY26 Q1,30.262805583795735,35.477055585955874,1178.0,233.0,0.0011510876119288477,-0.02819841720606147,21.81,36.83,21.19,36.78,24.34,31.58,22.05,40.64,16.16,40.74,15.73,43.28,33.48,23.37,43.57,16.64
"MFG Penang, MYS_6",KPI: Std VAM from Ops %,FY26 Q1,30.836878485990155,31.742962824717797,111.0,70.0,0.004454587194447747,-0.020007764533019157,15.25,18.7,31.44,37.17,41.91,25.91,17.57,26.98,43.58,40.26,42.39,19.06,23.56,41.62,39.31,40.37
"MFG Penang, MYS_7",KPI: Std VAM from Ops %,FY26 Q1,34.760135690735524,41.403045367887934,282.0,439.0,-0.002757307484862883,-0.013360703795947785,32.98,40.63,39.43,33.57,41.84,38.92,43.32,33.56,18.98,32.28,29.27,42.4,27.74,35.16,39.18,16.32
"MFG Penang, MYS_8",KPI: Std VAM from Ops %,FY26 Q1,32.02195506706761,40.32162348105891,228.0,304.0,-0.0006324004493302959,-0.026827240498499962,43.95,26.45,26.92,36.52,40.32,39.52,15.08,41.21,36.84,28.9,24.08,42.06,31.89,36.14,26.75,29.44
"MFG Penang, MYS_9",KPI: Std VAM from Ops %,FY26 Q1,24.707562549523207,24.421154092340565,153.0,462.0,0.008613420489716812,-0.0022325646704416274,34.85,18.8,32.57,41.98,27.48,15.94,38.28,31.63,24.96,15.98,42.08,26.4,43.23,34.09,21.24,21.36
"MFG Shenzhen, CHN_1",KPI: Std VAM from Ops %,FY26 Q1,34.09693267132879,25.992615604427883,1353.0,200.0,0.005707743066696737,0.0019087034883011108,27.7,26.66,38.33,35.65,24.72,21.75,21.95,35.3,36.07,43.73,28.18,33.36,29.59,29.37,21.91,18.05
"MFG Shenzhen, CHN_10",KPI: Std VAM from Ops %,FY26 Q1,29.826766658626454,28.713764203350305,1056.0,490.0,0.0017894951811557242,-0.0015851111347434603,20.97,29.02,27.35,33.06,34.3,33.81,26.66,18.52,32.35,28.56,29.19,42.94,40.35,32.97,18.38,27.42
"MFG Shenzhen, CHN_2",KPI: Std VAM from Ops %,FY26 Q1,27.551007819575208,25.963252305626646,939.0,75.0,0.0021578572144510385,-0.00584629880561287,23.93,27.42,36.49,25.26,19.88,27.05,16.15,33.61,17.36,43.16,17.15,22.9,43.03,18.21,31.02,32.52
"MFG Shenzhen, CHN_3",KPI: Std VAM from Ops %,FY26 Q1,29.500042740339502,38.94622879807361,300.0,282.0,-0.006604112527122334,-0.026471462055309966,43.7,30.31,20.78,17.33,23.18,15.24,25.9,41.14,16.9,24.42,26.2,42.63,27.37,31.52,19.19,27.47
"MFG Shenzhen, CHN_4",KPI: Std VAM from Ops %,FY26 Q1,32.24857441310253,29.697369940001018,391.0,233.0,-0.00021480667261083826,0.011309844987520815,36.51,43.37,39.07,23.02,28.7,37.39,34.69,34.31,18.68,41.42,35.55,20.85,31.33,36.94,42.23,30.72
